path,name,created_on,last_modified
https://www.zu.ac.ae/main/ar/news/2020/March,مارس,2020-03-01 15:51:40,2020-03-01 15:51:40
https://www.zu.ac.ae/main/ar/news/2020/February,فبراير,2020-02-02 16:07:58,2020-02-02 16:07:58
https://www.zu.ac.ae/main/ar/news/2020/January,يناير,2020-01-20 15:44:07,2020-01-20 15:44:07
https://www.zu.ac.ae/main/ar/news/2019,2019,2019-01-15 13:24:27,2019-01-15 13:24:27
https://www.zu.ac.ae/main/ar/news/2019/December,ديسمبر,2019-12-09 12:07:41,2019-12-09 12:07:41
https://www.zu.ac.ae/main/ar/news/2019/November,نوفمبر,2019-11-28 17:00:19,2019-11-28 17:00:19
https://www.zu.ac.ae/main/ar/news/2019/July,يوليو,2019-08-01 13:03:12,2019-08-01 13:03:12
https://www.zu.ac.ae/main/ar/news/2019/May,مايو,2019-05-13 15:36:08,2019-05-13 15:36:08
https://www.zu.ac.ae/main/ar/news/2019/April,أبريل,2019-04-17 10:59:20,2019-04-17 10:59:20
https://www.zu.ac.ae/main/ar/news/2019/March,مارس,2019-03-25 14:10:11,2019-03-25 14:10:11
https://www.zu.ac.ae/main/ar/news/2019/February,فبراير,2019-02-20 15:47:53,2019-02-20 15:47:53
https://www.zu.ac.ae/main/ar/news/2019/January,يناير,2019-01-15 13:24:41,2019-01-15 13:24:41
https://www.zu.ac.ae/main/ar/news/2018,2018,2018-10-30 11:11:07,2018-10-30 11:11:07
https://www.zu.ac.ae/main/ar/news/2018/November,نوفمبر,2018-11-04 14:44:43,2018-11-04 14:44:43
https://www.zu.ac.ae/main/ar/news/2018/October,أكتوبر,2018-10-30 11:11:08,2018-10-30 11:11:08
https://www.zu.ac.ae/main/ar/news/2018/September,سبتمبر,2018-10-30 11:11:09,2018-10-30 11:11:09
https://www.zu.ac.ae/main/ar/news/2018/August,أغسطس,2018-10-30 11:11:10,2018-10-30 11:11:10
https://www.zu.ac.ae/main/ar/news/2018/June,يونيو,2018-10-30 11:11:11,2018-10-30 11:11:11
https://www.zu.ac.ae/main/ar/news/2018/May,مايو,2018-10-30 11:11:11,2018-10-30 11:11:11
https://www.zu.ac.ae/main/ar/news/2018/April,أبريل,2018-10-30 11:11:12,2018-10-30 11:11:12
https://www.zu.ac.ae/main/ar/news/2018/March,مارس,2018-10-30 11:11:14,2018-10-30 11:11:14
https://www.zu.ac.ae/main/ar/news/2018/February,فبراير,2018-10-30 11:11:15,2018-10-30 11:11:15
https://www.zu.ac.ae/main/ar/news/2018/January,يناير,2018-10-30 11:11:16,2018-10-30 11:11:16
https://www.zu.ac.ae/main/ar/news/2017,2017,2018-10-30 11:11:27,2018-10-30 11:11:27
https://www.zu.ac.ae/main/ar/news/2017/December,ديسمبر,2018-10-30 11:11:27,2018-10-30 11:11:27
https://www.zu.ac.ae/main/ar/news/2017/November,نوفمبر,2018-10-30 11:11:27,2018-10-30 11:11:27
https://www.zu.ac.ae/main/ar/news/2017/October,أكتوبر,2018-10-30 11:11:29,2018-10-30 11:11:29
https://www.zu.ac.ae/main/ar/news/2017/September,سبتمبر,2018-10-30 11:11:31,2018-10-30 11:11:31
https://www.zu.ac.ae/main/ar/news/2017/August,أغسطس,2018-10-30 11:11:32,2018-10-30 11:11:32
https://www.zu.ac.ae/main/ar/news/2017/June,يونيو,2018-10-30 11:11:33,2018-10-30 11:11:33
https://www.zu.ac.ae/main/ar/news/2017/May,مايو,2018-10-30 11:11:34,2018-10-30 11:11:34
https://www.zu.ac.ae/main/ar/news/2017/April,أبريل,2018-10-30 11:11:36,2018-10-30 11:11:36
https://www.zu.ac.ae/main/ar/news/2017/March,مارس,2018-10-30 11:11:36,2018-10-30 11:11:36
https://www.zu.ac.ae/main/ar/news/2017/February,فبراير,2018-10-30 11:11:38,2018-10-30 11:11:38
https://www.zu.ac.ae/main/ar/news/2017/January,يناير,2018-10-30 11:11:39,2018-10-30 11:11:39
https://www.zu.ac.ae/main/ar/news/2016,2016,2018-10-30 11:11:40,2018-10-30 11:11:40
https://www.zu.ac.ae/main/ar/news/2016/December,ديسمبر,2018-10-30 11:11:40,2018-10-30 11:11:40
https://www.zu.ac.ae/main/ar/news/2016/November,نوفمبر,2018-10-30 11:11:41,2018-10-30 11:11:41
https://www.zu.ac.ae/main/ar/news/2016/October,أكتوبر,2018-10-30 11:11:44,2018-10-30 11:11:44
https://www.zu.ac.ae/main/ar/news/2016/September,سبتمبر,2018-10-30 11:11:45,2018-10-30 11:11:45
https://www.zu.ac.ae/main/ar/news/2016/August,أغسطس,2018-10-30 11:11:46,2018-10-30 11:11:46
https://www.zu.ac.ae/main/ar/news/2016/June,يونيو,2018-10-30 11:11:47,2018-10-30 11:11:47
https://www.zu.ac.ae/main/ar/news/2016/May,مايو,2018-10-30 11:11:47,2018-10-30 11:11:47
https://www.zu.ac.ae/main/ar/news/2016/April,أبريل,2018-10-30 11:11:50,2018-10-30 11:11:50
https://www.zu.ac.ae/main/ar/news/2016/March,مارس,2018-10-30 11:11:52,2018-10-30 11:11:52
https://www.zu.ac.ae/main/ar/news/2016/February,فبراير,2018-10-30 11:11:54,2018-10-30 11:11:54
https://www.zu.ac.ae/main/ar/news/2016/January,يناير,2018-10-30 11:11:55,2018-10-30 11:11:55
https://www.zu.ac.ae/main/ar/news/2015,2015,2018-10-30 11:11:56,2018-10-30 11:11:56
https://www.zu.ac.ae/main/ar/news/2015/December,ديسمبر,2018-10-30 11:11:57,2018-10-30 11:11:57
https://www.zu.ac.ae/main/ar/news/2015/November,نوفمبر,2018-10-30 11:11:58,2018-10-30 11:11:58
https://www.zu.ac.ae/main/ar/news/2015/October,أكتوبر,2018-10-30 11:12:00,2018-10-30 11:12:00
https://www.zu.ac.ae/main/ar/news/2015/September,سبتمبر,2018-10-30 11:12:01,2018-10-30 11:12:01
https://www.zu.ac.ae/main/ar/news/2015/August,أغسطس,2018-10-30 11:12:01,2018-10-30 11:12:01
https://www.zu.ac.ae/main/ar/news/2015/July,يوليو,2018-10-30 11:12:02,2018-10-30 11:12:02
https://www.zu.ac.ae/main/ar/news/2015/June,يونيو,2018-10-30 11:12:03,2018-10-30 11:12:03
https://www.zu.ac.ae/main/ar/news/2015/May,مايو,2018-10-30 11:12:03,2018-10-30 11:12:03
https://www.zu.ac.ae/main/ar/news/2015/April,أبريل,2018-10-30 11:12:05,2018-10-30 11:12:05
https://www.zu.ac.ae/main/ar/news/2015/March,مارس,2018-10-30 11:12:06,2018-10-30 11:12:06
https://www.zu.ac.ae/main/ar/news/2015/February,فبراير,2018-10-30 11:12:08,2018-10-30 11:12:08
https://www.zu.ac.ae/main/ar/news/2015/January,يناير,2018-10-30 11:12:09,2018-10-30 11:12:09
https://www.zu.ac.ae/main/ar/news/2014,2014,2018-10-30 11:12:10,2018-10-30 11:12:10
https://www.zu.ac.ae/main/ar/news/2014/December,ديسمبر,2018-10-30 11:12:10,2018-10-30 11:12:10
https://www.zu.ac.ae/main/ar/news/2014/November,نوفمبر,2018-10-30 11:12:10,2018-10-30 11:12:10
https://www.zu.ac.ae/main/ar/news/2014/October,أكتوبر,2018-10-30 11:12:11,2018-10-30 11:12:11
https://www.zu.ac.ae/main/ar/news/2014/September,سبتمبر,2018-10-30 11:12:11,2018-10-30 11:12:11
https://www.zu.ac.ae/main/ar/news/2014/August,أغسطس,2018-10-30 11:12:12,2018-10-30 11:12:12
https://www.zu.ac.ae/main/ar/news/2014/July,يوليو,2018-10-30 11:12:13,2018-10-30 11:12:13
https://www.zu.ac.ae/main/ar/news/2014/June,يونيو,2018-10-30 11:12:13,2018-10-30 11:12:13
https://www.zu.ac.ae/main/ar/news/2014/May,مايو,2018-10-30 11:12:14,2018-10-30 11:12:14
https://www.zu.ac.ae/main/ar/news/2014/April,أبريل,2018-10-30 11:12:15,2018-10-30 11:12:15
https://www.zu.ac.ae/main/ar/news/2014/March,مارس,2018-10-30 11:12:16,2018-10-30 11:12:16
https://www.zu.ac.ae/main/ar/news/2014/February,فبراير,2018-10-30 11:12:16,2018-10-30 11:12:16
https://www.zu.ac.ae/main/ar/news/2014/January,يناير,2018-10-30 11:12:17,2018-10-30 11:12:17
https://www.zu.ac.ae/main/ar/news/2013,2013,2018-10-30 11:12:18,2018-10-30 11:12:18
https://www.zu.ac.ae/main/ar/news/2013/December,ديسمبر,2018-10-30 11:12:18,2018-10-30 11:12:18
https://www.zu.ac.ae/main/ar/news/2013/November,نوفمبر,2018-10-30 11:12:19,2018-10-30 11:12:19
https://www.zu.ac.ae/main/ar/news/2013/October,أكتوبر,2018-10-30 11:12:20,2018-10-30 11:12:20
https://www.zu.ac.ae/main/ar/news/2013/September,سبتمبر,2018-10-30 11:12:20,2018-10-30 11:12:20
https://www.zu.ac.ae/main/ar/news/2013/August,أغسطس,2018-10-30 11:12:22,2018-10-30 11:12:22
https://www.zu.ac.ae/main/ar/news/2013/June,يونيو,2018-10-30 11:12:22,2018-10-30 11:12:22
https://www.zu.ac.ae/main/ar/news/2013/May,مايو,2018-10-30 11:12:23,2018-10-30 11:12:23
https://www.zu.ac.ae/main/ar/news/2013/April,أبريل,2018-10-30 11:12:24,2018-10-30 11:12:24
https://www.zu.ac.ae/main/ar/news/2013/March,مارس,2018-10-30 11:12:25,2018-10-30 11:12:25
https://www.zu.ac.ae/main/ar/news/2013/July,يوليو,2018-10-30 11:12:27,2018-10-30 11:12:27
https://www.zu.ac.ae/main/ar/news/2013/February,فبراير,2018-10-30 11:12:27,2018-10-30 11:12:27
https://www.zu.ac.ae/main/ar/news/2013/January,يناير,2018-10-30 11:12:28,2018-10-30 11:12:28
https://www.zu.ac.ae/main/ar/news/2012,2012,2018-10-30 11:12:29,2018-10-30 11:12:29
https://www.zu.ac.ae/main/ar/news/2012/December,ديسمبر,2018-10-30 11:12:29,2018-10-30 11:12:29
https://www.zu.ac.ae/main/ar/news/2012/November,نوفمبر,2018-10-30 11:12:29,2018-10-30 11:12:29
https://www.zu.ac.ae/main/ar/news/2012/October,أكتوبر,2018-10-30 11:12:31,2018-10-30 11:12:31
https://www.zu.ac.ae/main/ar/news/2012/September,سبتمبر,2018-10-30 11:12:31,2018-10-30 11:12:31
https://www.zu.ac.ae/main/ar/news/2012/June,يونيو,2018-10-30 11:12:32,2018-10-30 11:12:32
https://www.zu.ac.ae/main/ar/news/2012/May,مايو,2018-10-30 11:12:33,2018-10-30 11:12:33
https://www.zu.ac.ae/main/ar/news/2012/april,أبريل,2018-10-30 11:12:33,2018-10-30 11:12:33
https://www.zu.ac.ae/main/ar/news/2012/March,مارس,2018-10-30 11:12:34,2018-10-30 11:12:34
https://www.zu.ac.ae/main/ar/news/2012/February,فبراير,2018-10-30 11:12:35,2018-10-30 11:12:35
https://www.zu.ac.ae/main/ar/news/2012/January,يناير,2018-10-30 11:12:36,2018-10-30 11:12:36
https://www.zu.ac.ae/main/ar/news/2011,2011,2018-10-30 11:12:37,2018-10-30 11:12:37
https://www.zu.ac.ae/main/ar/news/2011/December,ديسمبر,2018-10-30 11:12:37,2018-10-30 11:12:37
https://www.zu.ac.ae/main/ar/news/2011/November,نوفمبر,2018-10-30 11:12:38,2018-10-30 11:12:38
https://www.zu.ac.ae/main/ar/news/2011/October,أكتوبر,2018-10-30 11:12:38,2018-10-30 11:12:38
https://www.zu.ac.ae/main/ar/news/2011/September,سبتمبر,2018-10-30 11:12:39,2018-10-30 11:12:39
https://www.zu.ac.ae/main/ar/news/2011/June,يونيو,2018-10-30 11:12:40,2018-10-30 11:12:40
https://www.zu.ac.ae/main/ar/news/2011/May,مايو,2018-10-30 11:12:40,2018-10-30 11:12:40
https://www.zu.ac.ae/main/ar/news/2011/March,مارس,2018-10-30 11:12:41,2018-10-30 11:12:41
https://www.zu.ac.ae/main/ar/news/2011/February,فبراير,2018-10-30 11:12:41,2018-10-30 11:12:41
https://www.zu.ac.ae/main/ar/news/2011/January,يناير,2018-10-30 11:12:42,2018-10-30 11:12:42
https://www.zu.ac.ae/main/ar/news/2010,2010,2018-10-30 11:12:42,2018-10-30 11:12:42
https://www.zu.ac.ae/main/ar/news/2010/December,ديسمبر,2018-10-30 11:12:42,2018-10-30 11:12:42
https://www.zu.ac.ae/main/ar/news/2010/October,October,2018-10-30 11:12:43,2018-10-30 11:12:43
https://www.zu.ac.ae/main/ar/news/2010/January,يناير,2018-10-30 11:12:44,2018-10-30 11:12:44
https://www.zu.ac.ae/main/ar/news/2010/February,فبراير,2018-10-30 11:12:44,2018-10-30 11:12:44
https://www.zu.ac.ae/main/ar/news/2010/March,مارس,2018-10-30 11:12:45,2018-10-30 11:12:45
https://www.zu.ac.ae/main/ar/news/2010/April,أبريل,2018-10-30 11:12:47,2018-10-30 11:12:47
https://www.zu.ac.ae/main/ar/news/2010/May,مايو,2018-10-30 11:12:48,2018-10-30 11:12:48
https://www.zu.ac.ae/main/ar/news/2010/June,يونيو,2018-10-30 11:12:48,2018-10-30 11:12:48
https://www.zu.ac.ae/main/ar/news/2010/July,يوليو,2018-10-30 11:12:49,2018-10-30 11:12:49
https://www.zu.ac.ae/main/ar/news/2010/August,أغسطس,2018-10-30 11:12:50,2018-10-30 11:12:50
https://www.zu.ac.ae/main/ar/news/2010/September,سبتمبر,2018-10-30 11:12:51,2018-10-30 11:12:51
https://www.zu.ac.ae/main/ar/news/2009,2009,2018-10-30 11:12:51,2018-10-30 11:12:51
https://www.zu.ac.ae/main/ar/news/2009/October,أكتوبر,2018-10-30 11:12:51,2018-10-30 11:12:51
https://www.zu.ac.ae/main/ar/news/2009/November,نوفمبر,2018-10-30 11:12:52,2018-10-30 11:12:52
https://www.zu.ac.ae/main/ar/news/2009/December,ديسمبر,2018-10-30 11:12:53,2018-10-30 11:12:53
https://www.zu.ac.ae/main/ar/news/_index,غرفة الأخبار,2018-10-30 11:11:17,2018-10-30 11:11:17
